Période;ID client;AGE;situation familiale;date entrée en relation LCL;capacité juridique;régime matrimonial;Nombre d'enfants;Age enfant 1;Age enfant 2;Age enfant 3;Age enfant 4;Age enfant 5;CSP
MARS;12-D2-DF-8C;8;Célibataire;04/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-0B-B3-A3;31;Marié(e);02/04/2020;Capable;0;2;6;4;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-0B-B3-A3;31;Marié(e);02/04/2020;Capable;Régime de droit étranger;2;6;4;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-32-2F-08;31;Célibataire;18/09/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-32-B6-A1;43;Divorcé(e);21/09/2005;Capable;0;2;13;12;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-32-B6-A1;43;Divorcé(e);21/09/2005;Capable;Pas de régime (non marié);2;13;12;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-3B-9F-8F;56;Marié(e);14/06/2001;Capable;Régime légal à compter du 01/02/1966;2;19;15;0;0;0;EMPLOYE DE COMMERCE
MARS;13-3C-8A-4F;41;Célibataire;31/01/1996;Capable;Pas de régime (non marié);0;0;0;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
MARS;13-42-0A-FC;22;Célibataire;29/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-45-8E-32;24;Célibataire;13/06/2002;Capable;0;0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;13-45-8E-32;24;Célibataire;13/06/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;13-52-4A-26;26;Célibataire;06/03/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-61-8E-AF;34;Célibataire;12/02/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;PERS. DES SERV. DIRECTS AUX PARTICUL
MARS;13-7A-28-9F;10;Célibataire;09/01/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-88-8F-9B;40;Célibataire;30/06/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;13-AB-10-BA;47;Célibataire;02/02/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;13-AF-91-36;21;Célibataire;10/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;13-BC-A6-94;12;Célibataire;09/03/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-DE-B3-E2;22;Célibataire;04/12/2001;Capable;0;0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;13-DE-B3-E2;22;Célibataire;04/12/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;13-F0-B7-EB;8;Célibataire;08/09/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-F2-58-F7;12;Célibataire;25/02/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;13-FF-3F-5B;17;Célibataire;20/01/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-02-85-93;17;Célibataire;20/01/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-1A-D8-45;19;Célibataire;20/05/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-2D-A4-90;58;Célibataire;17/07/1984;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;14-4C-73-0E;24;Célibataire;14/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-4E-B0-A1;21;Célibataire;24/08/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-5D-2B-14;29;Célibataire;19/06/2002;Capable;0;1;4;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;14-5D-2B-14;29;Célibataire;19/06/2002;Capable;Pas de régime (non marié);1;4;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;14-61-8C-0D;37;Célibataire;30/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;14-64-AA-93;18;Célibataire;28/07/2005;Protégé sous condition;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;14-84-D9-5A;61;Divorcé(e);13/11/1995;Capable;0;0;0;0;0;0;0;OUVRIERS
MARS;14-84-D9-5A;61;Divorcé(e);13/11/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;14-86-33-C9;36;Célibataire;23/04/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;14-8C-AA-A1;17;Célibataire;06/08/2007;Capable;0;0;0;0;0;0;0;ELEVE
MARS;14-9A-53-33;43;Marié(e);02/11/2022;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;14-9B-46-D2;46;Marié(e);04/11/2004;Capable;Communauté réduite aux acquets;2;5;3;0;0;0;CADRE D'ENTREPRISE
MARS;14-9B-46-D2;46;Marié(e);04/11/2004;Capable;Pas de régime (non marié);2;5;3;0;0;0;CADRE D'ENTREPRISE
MARS;14-DE-EF-74;40;Marié(e);13/11/2019;Capable;Communauté universelle;0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;14-E0-C0-CC;7;Célibataire;31/05/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;15-14-D9-67;34;Célibataire;21/06/2004;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;15-17-B8-F9;37;Célibataire;31/01/2019;Capable;Pas de régime (non marié);1;3;0;0;0;0;PROF. INTER. SANTE ET TRAV. SOCIAL
MARS;15-19-D4-B8;47;Célibataire;20/10/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;15-48-B4-ED;53;Célibataire;09/10/1990;Protégé;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;15-79-90-F1;30;Célibataire;08/12/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;15-87-E9-4D;54;Célibataire;01/01/1987;Capable;0;1;19;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;15-87-E9-4D;54;Célibataire;01/01/1987;Capable;Communauté réduite aux acquets;1;19;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;15-87-E9-4D;54;Célibataire;01/01/1987;Capable;Pas de régime (non marié);1;19;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;15-87-F6-0D;8;Célibataire;25/07/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;15-9C-C2-67;38;Célibataire;01/10/2012;Capable;Pas de régime (non marié);1;8;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;15-9E-A0-DB;49;Célibataire;01/01/1995;Capable;Pas de régime (non marié);1;19;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;15-9E-A0-DB;49;Célibataire;01/01/1995;Capable;Régime légal à compter du 01/02/1966;1;19;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;15-A7-F1-4D;35;Célibataire;04/09/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;15-A9-10-36;56;Marié(e);21/05/2003;Capable;Régime de droit étranger;4;20;19;15;12;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;15-AE-1C-5A;22;Célibataire;22/09/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;15-C2-3B-E5;27;Célibataire;29/09/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;15-CA-F9-CE;58;Marié(e);01/10/2004;Capable;Régime légal à compter du 01/02/1966;1;29;0;0;0;0;OUVRIERS
MARS;15-CF-59-BE;44;Célibataire;28/09/2015;Capable;Pas de régime (non marié);2;9;6;0;0;0;COMMERCANT ET ASSIMILE
MARS;15-DB-1C-7F;33;Célibataire;04/01/2002;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;15-DB-1C-7F;33;Célibataire;04/01/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;16-12-F7-5D;20;Célibataire;19/05/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;16-16-5F-E4;15;Célibataire;21/05/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-1B-F7-18;70;Divorcé(e);01/01/1994;Capable;Pas de régime (non marié);5;49;46;43;31;30;RETRAITE (SANS PRECISION)
MARS;16-2D-28-05;73;Divorcé(e);01/01/1973;Capable;Communauté réduite aux acquets;2;36;31;0;0;0;RETRAITE (SANS PRECISION)
MARS;16-2D-28-05;73;Divorcé(e);01/01/1973;Capable;Pas de régime (non marié);2;36;31;0;0;0;RETRAITE (SANS PRECISION)
MARS;16-2E-AC-D4;14;Célibataire;12/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-35-13-F7;37;Marié(e);30/05/2017;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-35-13-F7;37;Marié(e);30/05/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-35-13-F7;37;Marié(e);30/05/2017;Capable;Séparation de biens;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-4C-B3-A5;27;Célibataire;10/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-57-13-26;32;Célibataire;07/02/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;16-72-F9-E1;39;Célibataire;22/06/2021;Capable;Pas de régime (non marié);2;15;12;0;0;0;EMPLOYE DE COMMERCE
MARS;16-80-85-87;5;Célibataire;18/02/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-91-8B-D5;49;Marié(e);20/03/2014;Capable;Communauté réduite aux acquets;2;11;14;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;16-99-9A-F2;5;Célibataire;24/07/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-9A-65-CB;33;Célibataire;05/09/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-AF-7B-6A;2;Marié(e);01/01/1980;Capable;0;1;35;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-AF-E6-27;86;Divorcé(e);11/02/2002;Capable;Pas de régime (non marié);1;52;0;0;0;0;ANCIEN CADRE PROF. LIB. PROF. INTER
MARS;16-C1-E4-43;57;Célibataire;09/01/1984;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;16-DA-94-87;41;Marié(e);05/02/2012;Capable;0;2;13;8;0;0;0;EMPLOYE DE COMMERCE
MARS;16-DA-94-87;41;Marié(e);05/02/2012;Capable;Communauté universelle;2;13;8;0;0;0;EMPLOYE DE COMMERCE
MARS;16-DA-E2-F9;18;Célibataire;05/11/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;16-DC-22-29;76;Célibataire;03/05/1996;Capable;Pas de régime (non marié);0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;16-F5-40-E1;2;Célibataire;09/12/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;17-01-AC-D6;88;Marié(e);30/04/1979;Capable;0;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;17-18-01-FE;19;Célibataire;31/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;17-1A-12-7B;31;Célibataire;04/09/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;17-33-80-A4;34;Célibataire;04/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;17-61-44-B2;48;Marié(e);28/08/2006;Capable;Communauté réduite aux acquets;2;12;10;0;0;0;CHERCHEUR FCT PUBLIQUE
MARS;17-61-44-B2;48;Marié(e);28/08/2006;Capable;Séparation de biens;2;12;10;0;0;0;CHERCHEUR FCT PUBLIQUE
MARS;17-63-32-F1;23;Célibataire;08/07/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;17-94-B4-EA;42;Célibataire;26/02/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;17-99-D9-8E;7;Célibataire;16/06/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;17-D0-2A-25;47;Marié(e);05/02/2007;Capable;Régime légal à compter du 01/02/1966;4;14;10;9;6;0;SANS ACTIV. PROF. - 60 ANS
MARS;17-F3-C5-FF;95;Veuf (veuve);17/09/1972;Capable;Pas de régime (non marié);2;63;66;0;0;0;RETRAITE (SANS PRECISION)
MARS;18-15-92-46;64;Célibataire;25/08/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;18-20-52-ED;81;Divorcé(e);04/10/2000;Capable;0;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;18-21-A4-09;56;Célibataire;25/08/1986;Capable;0;0;0;0;0;0;0;OUVRIERS
MARS;18-21-A4-09;56;Célibataire;25/08/1986;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;18-2E-77-EA;40;Célibataire;31/01/2018;Capable;0;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;18-2E-77-EA;40;Célibataire;31/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;18-2E-7A-76;35;Célibataire;31/07/2020;Capable;0;1;1;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;18-2E-7A-76;35;Célibataire;31/07/2020;Capable;Pas de régime (non marié);1;1;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;18-61-D9-BA;35;Célibataire;02/06/2008;Capable;Pas de régime (non marié);1;1;0;0;0;0;MEDECIN GENERALISTE LIBERAL
MARS;18-64-59-DD;28;Célibataire;07/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;18-82-28-78;67;Marié(e);14/05/2007;Capable;Communauté réduite aux acquets;2;31;22;0;0;0;CHEF DE PETITE ENTREPRISE
MARS;18-9C-34-A0;51;Marié(e);23/09/2021;Capable;0;0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;18-A4-2A-17;35;Célibataire;24/11/2020;Capable;0;0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;18-A4-2A-17;35;Célibataire;24/11/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;18-A4-B9-17;56;Veuf (veuve);26/06/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;ARTISAN REPARATIONS ET SERVICES
MARS;18-A4-B9-17;56;Veuf (veuve);26/06/2002;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;ARTISAN REPARATIONS ET SERVICES
MARS;18-B4-B4-FF;56;Marié(e);25/04/2005;Capable;Communauté réduite aux acquets;2;19;15;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;18-B4-B4-FF;56;Marié(e);25/04/2005;Capable;Régime légal à compter du 01/02/1966;2;19;15;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;19-37-D7-03;46;Marié(e);04/08/2016;Capable;Régime légal à compter du 01/02/1966;2;17;13;0;0;0;CADRE FCT PUBLIQUE
MARS;19-58-DA-31;10;Célibataire;18/02/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;19-5A-A2-90;61;Célibataire;29/07/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;19-5C-E7-93;26;Célibataire;12/08/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;19-62-CD-71;42;Célibataire;08/11/2013;Capable;Pas de régime (non marié);1;10;0;0;0;0;EMPLOYE DE COMMERCE
MARS;19-7A-33-5D;80;Marié(e);17/10/1972;Capable;Communauté universelle;2;49;45;0;0;0;RETRAITE (SANS PRECISION)
MARS;19-A4-E7-CC;60;Marié(e);20/08/2018;Capable;Communauté universelle;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;19-A6-AA-9B;10;Célibataire;25/02/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;19-CC-39-A2;48;Marié(e);11/01/2005;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;19-D4-0C-90;39;Divorcé(e);13/09/2021;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;19-E9-EF-03;4;Célibataire;09/11/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-07-2B-38;23;Célibataire;03/03/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;1A-0C-6A-79;60;Marié(e);25/06/2015;Capable;Régime légal à compter du 01/02/1966;2;25;23;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;1A-1B-7A-09;20;Célibataire;02/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-20-6E-4C;42;Divorcé(e);20/12/2007;Capable;0;2;14;10;0;0;0;EMPLOYE DE COMMERCE
MARS;1A-20-6E-4C;42;Divorcé(e);20/12/2007;Capable;Communauté réduite aux acquets;2;14;10;0;0;0;EMPLOYE DE COMMERCE
MARS;1A-20-6E-4C;42;Divorcé(e);20/12/2007;Capable;Pas de régime (non marié);2;14;10;0;0;0;EMPLOYE DE COMMERCE
MARS;1A-24-AC-16;70;Marié(e);17/01/1991;Capable;0;3;36;31;44;0;0;RETRAITE (SANS PRECISION)
MARS;1A-24-AC-16;70;Marié(e);17/01/1991;Capable;Communauté réduite aux acquets;3;36;31;44;0;0;RETRAITE (SANS PRECISION)
MARS;1A-3E-8D-FA;61;Marié(e);28/02/1994;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;PERS. DES SERV. DIRECTS AUX PARTICUL
MARS;1A-4E-DC-E8;19;Célibataire;03/09/2004;Capable;0;0;0;0;0;0;0;ELEVE
MARS;1A-56-44-A2;87;Marié(e);05/05/1976;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;1A-57-A5-82;28;Célibataire;28/02/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-58-FC-72;3;Séparé(e);07/01/1996;Capable;0;0;0;0;0;0;0;ANCIEN ARTIS. COMMER. CHEF D'ENTR
MARS;1A-62-2E-E2;44;Célibataire;01/01/1994;Capable;Pas de régime (non marié);1;6;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;1A-85-B6-68;62;Divorcé(e);05/07/1994;Capable;Pas de régime (non marié);3;32;25;22;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;1A-88-E4-C1;33;Célibataire;14/03/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;1A-88-E4-C1;33;Célibataire;14/03/2018;Capable;Séparation de biens;0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;1A-98-2A-0E;27;Célibataire;20/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-9C-3B-DF;5;Célibataire;04/08/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-AD-5F-13;57;Marié(e);01/07/1998;Capable;Communauté réduite aux acquets;5;23;21;17;15;12;EMPLOYE FCT PUBLIQUE
MARS;1A-C1-F8-9E;20;Célibataire;02/11/2003;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-CC-E0-03;14;Célibataire;30/03/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-DC-29-12;5;Célibataire;15/01/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-E4-56-A3;20;Célibataire;30/08/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1A-F0-47-0F;48;Célibataire;13/04/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;1B-0E-54-2F;38;Célibataire;26/06/2020;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-0E-54-2F;38;Célibataire;26/06/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-13-48-89;16;Célibataire;13/02/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1B-1C-99-6C;58;Séparé(e);01/10/1995;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-1C-99-6C;58;Séparé(e);01/10/1995;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-1C-99-6C;58;Séparé(e);01/10/1995;Capable;Séparation de biens;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-20-8C-51;40;Divorcé(e);01/10/1992;Capable;0;2;9;7;0;0;0;EMPLOYE DE COMMERCE
MARS;1B-20-8C-51;40;Divorcé(e);01/10/1992;Capable;Pas de régime (non marié);2;9;7;0;0;0;EMPLOYE DE COMMERCE
MARS;1B-20-8C-51;40;Divorcé(e);01/10/1992;Capable;Régime légal à compter du 01/02/1966;2;9;7;0;0;0;EMPLOYE DE COMMERCE
MARS;1B-2F-BB-72;67;Marié(e);01/01/1989;Capable;Communauté réduite aux acquets;2;32;28;0;0;0;ARTISAN FABRICATION
MARS;1B-2F-BB-72;67;Marié(e);01/01/1989;Capable;Pas de régime (non marié);2;32;28;0;0;0;ARTISAN FABRICATION
MARS;1B-3C-4B-C6;32;Célibataire;19/10/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1B-48-EF-13;23;Célibataire;07/01/2002;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;1B-50-DD-57;40;Marié(e);06/11/2008;Capable;Régime légal à compter du 01/02/1966;3;13;10;6;0;0;EMPLOYE DE COMMERCE
MARS;1B-6F-61-6D;24;Célibataire;28/04/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;1B-76-84-C0;72;Marié(e);12/09/2019;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;ANCIEN EMPLOYE OUVRIER
MARS;1B-7B-D0-1A;56;Marié(e);06/06/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-7B-D0-1A;56;Marié(e);06/06/2014;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1B-A7-B9-2F;31;Célibataire;13/08/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1B-BA-DC-B4;25;Célibataire;03/08/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1B-D9-22-BF;36;Célibataire;10/03/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;1B-EB-3B-67;27;Célibataire;19/07/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;1C-12-D6-D1;49;Divorcé(e);09/05/2018;Capable;0;3;16;13;6;0;0;CADRE D'ENTREPRISE
MARS;1C-21-85-01;45;Célibataire;18/04/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1C-3A-AC-38;6;Célibataire;07/01/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1C-3A-B7-A2;43;Célibataire;23/11/2017;Capable;0;0;0;0;0;0;0;CHEF DE MOYENNE ENTREPRISE
MARS;1C-3A-B7-A2;43;Célibataire;23/11/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CHEF DE MOYENNE ENTREPRISE
MARS;1C-6B-B3-31;14;Célibataire;09/04/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1C-78-2D-A2;20;Célibataire;12/03/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1C-89-4D-EA;26;Célibataire;02/07/2002;Capable;0;0;0;0;0;0;0;OUVRIERS
MARS;1C-89-4D-EA;26;Célibataire;02/07/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;1C-93-AB-C7;11;Célibataire;13/11/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1C-A1-D5-27;30;Marié(e);19/08/2021;Capable;0;0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;1C-A1-D5-27;30;Marié(e);19/08/2021;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;1C-AF-F2-C2;38;Célibataire;04/11/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1C-BF-0F-E3;61;Marié(e);01/01/1981;Capable;Régime légal à compter du 01/02/1966;3;38;36;29;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;1C-EB-EC-19;54;Marié(e);27/05/2002;Capable;Communauté réduite aux acquets;2;18;15;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;1C-EB-EC-19;54;Marié(e);27/05/2002;Capable;Séparation de biens;2;18;15;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;1D-03-3A-0C;44;Célibataire;07/06/2017;Capable;Pas de régime (non marié);4;20;17;10;6;0;EMPLOYE DE COMMERCE
MARS;1D-27-8D-39;49;Célibataire;05/02/2003;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1D-27-8D-39;49;Célibataire;05/02/2003;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;1D-39-0B-89;37;Marié(e);13/09/2018;Capable;Séparation de biens;1;4;0;0;0;0;EMPLOYE DE COMMERCE
MARS;1D-3E-8F-9B;22;Célibataire;14/06/2005;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;1D-41-AD-03;5;Célibataire;24/01/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1D-49-3D-90;5;Célibataire;10/06/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;1D-61-9A-96;21;Célibataire;29/05/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
